event_id,offer_id,event_name,timestamp,actor,metadata
c86a35f7-e86f-4df9-8d09-7114659ae805,7b3a56fa-44d3-4b35-b2cf-ce1ddad62a1b,offer_generated,2026-05-12T17:40:26Z,system,"{""trigger"": ""hr_ops_approval""}"
7b5c5c66-4369-4d12-9a06-54dd2eadce8a,7b3a56fa-44d3-4b35-b2cf-ce1ddad62a1b,offer_sent,2026-05-12T18:20:26Z,system,"{""channel"": ""email"", ""provider"": ""sendgrid""}"
f0956eea-dfd8-4a02-881f-c8c07a245185,7b3a56fa-44d3-4b35-b2cf-ce1ddad62a1b,offer_opened,2026-05-13T08:48:26Z,candidate,"{""device"": ""mobile"", ""ip_hash"": ""eb7827dc17b46147""}"
1c2480f8-6b9d-4f51-b1ba-d9531fd7c10f,7b3a56fa-44d3-4b35-b2cf-ce1ddad62a1b,offer_signed,2026-05-13T15:41:26Z,candidate,"{""method"": ""aadhaar_otp""}"
1975b185-1d49-44cd-bbe0-661e894ea541,343b6dd5-732d-441b-aae3-51fb1524e470,offer_generated,2026-05-22T02:36:42Z,system,"{""trigger"": ""hr_ops_approval""}"
79c640e9-98ed-4085-b8e3-a83600ea3e10,343b6dd5-732d-441b-aae3-51fb1524e470,offer_sent,2026-05-22T03:26:42Z,system,"{""channel"": ""email"", ""provider"": ""sendgrid""}"
78c6c384-25a6-4d52-bcdd-ed861f23c4be,343b6dd5-732d-441b-aae3-51fb1524e470,offer_opened,2026-05-22T20:08:42Z,candidate,"{""device"": ""desktop"", ""ip_hash"": ""988c70b8227b4a52""}"
9d000f59-7464-431b-ba89-3abdf2948376,36968740-ce22-4180-ae19-a60b660e7e63,offer_generated,2026-06-25T17:09:56Z,system,"{""trigger"": ""hr_ops_approval""}"
8efa491b-d579-4b54-8b83-72181d13f28e,36968740-ce22-4180-ae19-a60b660e7e63,offer_sent,2026-06-25T17:42:56Z,system,"{""channel"": ""email"", ""provider"": ""sendgrid""}"
b986c90a-0b38-401e-88e6-6074578e964f,36968740-ce22-4180-ae19-a60b660e7e63,offer_opened,2026-06-26T03:27:56Z,candidate,"{""device"": ""mobile"", ""ip_hash"": ""0086b173d020e66a""}"
9cfb1f00-f98b-44a3-9524-b645bc7cd76f,2783c004-534e-4bea-afdd-40684c64e864,offer_generated,2026-06-05T15:31:18Z,system,"{""trigger"": ""hr_ops_approval""}"
de81baa3-beed-48a2-b4aa-aadc31f003b9,b0a1615d-86a8-44c7-9430-33bea7ae2d8b,offer_generated,2026-06-02T08:50:38Z,system,"{""trigger"": ""hr_ops_approval""}"
6e964389-7c3b-4d59-a667-66d3fc571867,b0a1615d-86a8-44c7-9430-33bea7ae2d8b,offer_sent,2026-06-02T10:36:38Z,system,"{""channel"": ""email"", ""provider"": ""sendgrid""}"
770c53cd-2f78-477f-a3d9-b816b42d7c76,4550506a-7b7b-4215-b6d1-1e82e2167d8f,offer_generated,2026-05-03T08:26:13Z,system,"{""trigger"": ""hr_ops_approval""}"
5e5506e1-59ce-49c9-ac2b-5604ec68e595,4550506a-7b7b-4215-b6d1-1e82e2167d8f,offer_sent,2026-05-03T10:13:13Z,system,"{""channel"": ""email"", ""provider"": ""sendgrid""}"
86dd327c-1151-4eca-9b0a-54fbdc91d245,4550506a-7b7b-4215-b6d1-1e82e2167d8f,offer_opened,2026-05-03T16:18:13Z,candidate,"{""device"": ""mobile"", ""ip_hash"": ""0c0b471b82164e1e""}"
521ba7ab-6c0b-4887-a9e5-a924466cd6eb,4550506a-7b7b-4215-b6d1-1e82e2167d8f,offer_signed,2026-05-03T19:05:13Z,candidate,"{""method"": ""aadhaar_otp""}"
26677ff9-1f3e-4cc8-bc51-1c3a556beb78,a8b596f8-f9d5-490c-ba82-941ba9838c3a,offer_generated,2026-05-04T03:10:24Z,system,"{""trigger"": ""hr_ops_approval""}"
d4e6fa7c-d82a-41e0-9bb3-1ab20cefa511,a8b596f8-f9d5-490c-ba82-941ba9838c3a,offer_sent,2026-05-04T04:27:24Z,system,"{""channel"": ""email"", ""provider"": ""sendgrid""}"
38a290e2-c0ab-4ceb-8a99-b557d34f0c28,b358affe-c7cf-40b5-8ac2-98cbc132dfbe,offer_generated,2026-05-06T14:39:18Z,system,"{""trigger"": ""hr_ops_approval""}"
6873e5ba-5ae3-423a-bd6c-ad64e13df517,b358affe-c7cf-40b5-8ac2-98cbc132dfbe,offer_sent,2026-05-06T15:46:18Z,system,"{""channel"": ""email"", ""provider"": ""sendgrid""}"
daa36c90-ac01-4c2c-b750-fcfb305d14c7,b358affe-c7cf-40b5-8ac2-98cbc132dfbe,offer_opened,2026-05-06T17:51:18Z,candidate,"{""device"": ""mobile"", ""ip_hash"": ""df57e47cb60e112d""}"
cbb74eda-cf27-4cac-a5d3-eee211476151,b358affe-c7cf-40b5-8ac2-98cbc132dfbe,offer_signed,2026-05-06T18:06:18Z,candidate,"{""method"": ""aadhaar_otp""}"
6104915a-5b33-4f57-a768-6f1ad96602b7,90c348cc-d596-46de-b091-fd0784dd8b86,offer_generated,2026-05-26T03:52:14Z,system,"{""trigger"": ""hr_ops_approval""}"
e8dbe296-561f-4754-8e1c-1df4c01a7102,90c348cc-d596-46de-b091-fd0784dd8b86,offer_sent,2026-05-26T05:39:14Z,system,"{""channel"": ""email"", ""provider"": ""sendgrid""}"
d7a5ff1b-550f-4f2e-a005-f5d446beec5f,90c348cc-d596-46de-b091-fd0784dd8b86,offer_opened,2026-05-26T16:51:14Z,candidate,"{""device"": ""mobile"", ""ip_hash"": ""ad4dfed2d2b2822c""}"
1a06d327-65e5-4f77-9896-dda3d2765681,90c348cc-d596-46de-b091-fd0784dd8b86,offer_signed,2026-05-26T21:56:14Z,candidate,"{""method"": ""aadhaar_otp""}"
44d2d175-0164-4a78-b80d-dfc35d55c2ac,a0e5c855-8f4a-4831-8378-43addf3eb076,offer_generated,2026-04-05T16:23:30Z,system,"{""trigger"": ""hr_ops_approval""}"
e1f955ee-2adc-4f98-8f66-b82884ff15d1,a0e5c855-8f4a-4831-8378-43addf3eb076,offer_sent,2026-04-05T16:37:30Z,system,"{""channel"": ""email"", ""provider"": ""sendgrid""}"
d763efdb-0472-4abe-96cd-4a9d80d29b73,a0e5c855-8f4a-4831-8378-43addf3eb076,offer_opened,2026-04-06T15:23:30Z,candidate,"{""device"": ""desktop"", ""ip_hash"": ""7a7d424f60e19b61""}"
8093ba19-d4ff-4738-868e-61a7b2c24c70,a0e5c855-8f4a-4831-8378-43addf3eb076,offer_signed,2026-04-06T18:20:30Z,candidate,"{""method"": ""aadhaar_otp""}"
cc0bcaf9-71e5-4976-be95-8ec22c639fad,403054ff-4723-4e2c-ba3e-cb7c764f7c78,offer_generated,2026-04-26T05:11:50Z,system,"{""trigger"": ""hr_ops_approval""}"
3eee82f8-5f5d-4143-8467-9300afcb5404,403054ff-4723-4e2c-ba3e-cb7c764f7c78,offer_sent,2026-04-26T06:46:50Z,system,"{""channel"": ""email"", ""provider"": ""sendgrid""}"
385caf0b-811c-4f50-a635-b2eea3baa813,b53b640b-51a6-4142-a2c4-dbcc5cf5deec,offer_generated,2026-06-06T13:42:59Z,system,"{""trigger"": ""hr_ops_approval""}"
637dc7bb-997c-4050-91e8-345fa88e154f,b53b640b-51a6-4142-a2c4-dbcc5cf5deec,offer_sent,2026-06-06T15:31:59Z,system,"{""channel"": ""email"", ""provider"": ""sendgrid""}"
3bceb2f1-efad-4efb-8984-596b04a26168,b53b640b-51a6-4142-a2c4-dbcc5cf5deec,offer_opened,2026-06-07T02:09:59Z,candidate,"{""device"": ""tablet"", ""ip_hash"": ""b14f07818a7c7496""}"
8ee4fd47-af3b-4fe7-9e24-1a063c11ffc7,b53b640b-51a6-4142-a2c4-dbcc5cf5deec,offer_rejected,2026-06-07T02:46:59Z,candidate,"{""reason"": ""no_reason_given""}"
c73ac35a-334f-4e1d-b75d-3729128de542,9f4b8480-51a4-4d79-95ca-793cef7be812,offer_generated,2026-06-25T02:26:22Z,system,"{""trigger"": ""hr_ops_approval""}"
78e6860b-4b7a-4d9a-83c4-6580d233fc32,9f4b8480-51a4-4d79-95ca-793cef7be812,offer_sent,2026-06-25T03:11:22Z,system,"{""channel"": ""email"", ""provider"": ""sendgrid""}"
ed3a420b-32f3-488c-b363-797df1f4bf43,fa19ace5-90cd-4a53-978b-db650efb1279,offer_generated,2026-06-18T03:18:09Z,system,"{""trigger"": ""hr_ops_approval""}"
9b6084c7-ec2a-4d1a-bf56-3b44ff704ebc,3e583186-fd3c-452a-baef-c9701bfca4a3,offer_generated,2026-06-05T03:19:34Z,system,"{""trigger"": ""hr_ops_approval""}"
e5310a46-bc0a-42ad-b29d-64f62dd0bdd1,3e583186-fd3c-452a-baef-c9701bfca4a3,offer_sent,2026-06-05T04:04:34Z,system,"{""channel"": ""email"", ""provider"": ""sendgrid""}"
13c7f43c-5cf0-4dcb-94a2-3e1de6d8d73a,3e583186-fd3c-452a-baef-c9701bfca4a3,offer_opened,2026-06-05T07:15:34Z,candidate,"{""device"": ""tablet"", ""ip_hash"": ""b2a377672a479f68""}"
c3c76dec-6b90-4bf7-92b9-8466e8304bc4,3e583186-fd3c-452a-baef-c9701bfca4a3,offer_signed,2026-06-05T13:33:34Z,candidate,"{""method"": ""aadhaar_otp""}"
889b459e-8601-4709-8cfa-01ca344aa024,f525cce7-8af8-4c22-9bef-958d3a69d1ef,offer_generated,2026-05-25T05:12:59Z,system,"{""trigger"": ""hr_ops_approval""}"
be1b27ee-255d-45e3-8737-7e3410041101,f525cce7-8af8-4c22-9bef-958d3a69d1ef,offer_sent,2026-05-25T05:30:59Z,system,"{""channel"": ""email"", ""provider"": ""sendgrid""}"
e33399a2-8fa2-41d8-a879-2790e3c172df,f525cce7-8af8-4c22-9bef-958d3a69d1ef,offer_opened,2026-05-25T07:18:59Z,candidate,"{""device"": ""desktop"", ""ip_hash"": ""74b369df646a4c1f""}"
bb018393-7c53-44a7-8b24-09e1fb3747a7,f525cce7-8af8-4c22-9bef-958d3a69d1ef,offer_signed,2026-05-25T10:57:59Z,candidate,"{""method"": ""aadhaar_otp""}"
7caad360-3712-4e17-aada-a93e83c2a565,71bf4dd2-f9c3-4aed-a4f9-701651bbaf87,offer_generated,2026-05-22T19:16:25Z,system,"{""trigger"": ""hr_ops_approval""}"
42de06b8-8442-4f87-accc-5abb65106081,71bf4dd2-f9c3-4aed-a4f9-701651bbaf87,offer_sent,2026-05-22T20:22:25Z,system,"{""channel"": ""email"", ""provider"": ""sendgrid""}"
8a47236b-e59f-48d5-a64b-9ec9695c6337,71bf4dd2-f9c3-4aed-a4f9-701651bbaf87,offer_opened,2026-05-23T16:15:25Z,candidate,"{""device"": ""tablet"", ""ip_hash"": ""c6db3ce129778e88""}"
a73e943d-9806-4dc9-8c60-d30c913234c3,299ab9be-1153-4e88-87fa-fb39090fd633,offer_generated,2026-05-30T14:42:36Z,system,"{""trigger"": ""hr_ops_approval""}"
fbdbf266-07cf-44fb-b99b-8b555a3917d4,299ab9be-1153-4e88-87fa-fb39090fd633,offer_sent,2026-05-30T15:20:36Z,system,"{""channel"": ""email"", ""provider"": ""sendgrid""}"
17e14d01-a73a-4e0e-81ec-e1b700886bc9,0c614379-5033-47fa-9d14-6a4f2cb84fc4,offer_generated,2026-04-03T00:52:01Z,system,"{""trigger"": ""hr_ops_approval""}"
1db1ecda-14e5-4afa-acbe-d54db93e5522,0c614379-5033-47fa-9d14-6a4f2cb84fc4,offer_sent,2026-04-03T02:30:01Z,system,"{""channel"": ""email"", ""provider"": ""sendgrid""}"
f11185cd-b561-4a41-a0db-b7d96cc3bdd2,0c614379-5033-47fa-9d14-6a4f2cb84fc4,offer_opened,2026-04-03T05:50:01Z,candidate,"{""device"": ""desktop"", ""ip_hash"": ""54398e49b475566f""}"
9bcb2c51-b5cc-4e06-bf10-278a5a973f7a,0c614379-5033-47fa-9d14-6a4f2cb84fc4,offer_signed,2026-04-03T11:09:01Z,candidate,"{""method"": ""aadhaar_otp""}"
30fae6d7-971c-49b4-abea-2a6dd38f5337,72c1bb3c-993c-4995-a4bc-5944582c897a,offer_generated,2026-06-12T23:49:06Z,system,"{""trigger"": ""hr_ops_approval""}"
118d5614-8dfd-4e93-8649-e4b7fe15de05,72c1bb3c-993c-4995-a4bc-5944582c897a,offer_sent,2026-06-13T00:36:06Z,system,"{""channel"": ""email"", ""provider"": ""sendgrid""}"
070b19a8-d24b-441d-90a6-6be2ab5deefe,72c1bb3c-993c-4995-a4bc-5944582c897a,offer_opened,2026-06-13T07:15:06Z,candidate,"{""device"": ""desktop"", ""ip_hash"": ""4ed947f0891ec5e5""}"
83ca5e22-564a-45c8-be58-85d682540209,960ec41b-9ad0-48e8-aad4-60f98cfd28fe,offer_generated,2026-04-25T02:35:32Z,system,"{""trigger"": ""hr_ops_approval""}"
f01181c4-fe2d-4ef5-a63d-f3d1f0915a0c,960ec41b-9ad0-48e8-aad4-60f98cfd28fe,offer_sent,2026-04-25T03:10:32Z,system,"{""channel"": ""email"", ""provider"": ""sendgrid""}"
8fc01f39-514d-40d8-87cb-7ed9832e99f9,960ec41b-9ad0-48e8-aad4-60f98cfd28fe,offer_opened,2026-04-25T16:44:32Z,candidate,"{""device"": ""tablet"", ""ip_hash"": ""535d773422f7d6b6""}"
d1017ba8-e6c4-43c6-930a-389f2cdc38a1,960ec41b-9ad0-48e8-aad4-60f98cfd28fe,offer_signed,2026-04-25T21:00:32Z,candidate,"{""method"": ""aadhaar_otp""}"
53c8b153-4e2b-4a22-923d-39bfd1cb86ce,5a867a45-7b80-4752-b889-454d410deba6,offer_generated,2026-04-09T06:04:37Z,system,"{""trigger"": ""hr_ops_approval""}"
482b7b55-ea92-4335-9c6e-96f8cc2f881c,5a867a45-7b80-4752-b889-454d410deba6,offer_sent,2026-04-09T07:25:37Z,system,"{""channel"": ""email"", ""provider"": ""sendgrid""}"
a5fa3383-dc4c-43d3-9114-12ea2cd926f8,5a867a45-7b80-4752-b889-454d410deba6,offer_opened,2026-04-09T10:53:37Z,candidate,"{""device"": ""mobile"", ""ip_hash"": ""467d7b64a5fa6787""}"
2d6f4009-043a-4893-8f82-02e8fe9352a5,5a867a45-7b80-4752-b889-454d410deba6,offer_signed,2026-04-09T16:24:37Z,candidate,"{""method"": ""aadhaar_otp""}"
8bf70456-fbf5-4175-a66f-f10bb23a3952,87a2a51d-e96b-4605-914d-00a1faed6393,offer_generated,2026-04-26T22:14:23Z,system,"{""trigger"": ""hr_ops_approval""}"
a5a006e6-d39c-4584-ac15-55eb37ff4c53,87a2a51d-e96b-4605-914d-00a1faed6393,offer_sent,2026-04-26T22:42:23Z,system,"{""channel"": ""email"", ""provider"": ""sendgrid""}"
0d67b06f-ff45-4e96-8dba-67fa924268ab,87a2a51d-e96b-4605-914d-00a1faed6393,offer_opened,2026-04-27T11:53:23Z,candidate,"{""device"": ""desktop"", ""ip_hash"": ""82f4cc8f49193bcc""}"
5b7df36b-b09f-4bfa-aa48-49366e86fd82,87a2a51d-e96b-4605-914d-00a1faed6393,offer_signed,2026-04-27T12:20:23Z,candidate,"{""method"": ""aadhaar_otp""}"
9f96837f-ba27-40e4-873a-3f1f1873d2ec,f4093daf-b020-4894-b8ef-4bee32e020f9,offer_generated,2026-05-04T11:06:25Z,system,"{""trigger"": ""hr_ops_approval""}"
e708ba32-549e-4f61-9b95-b6b69c0e3d9c,f4093daf-b020-4894-b8ef-4bee32e020f9,offer_sent,2026-05-04T12:47:25Z,system,"{""channel"": ""email"", ""provider"": ""sendgrid""}"
81e31c4c-909e-4638-bff3-a11b030b3c15,f4093daf-b020-4894-b8ef-4bee32e020f9,offer_opened,2026-05-04T16:15:25Z,candidate,"{""device"": ""mobile"", ""ip_hash"": ""4c538a12c5d911fd""}"
77f7601c-d0eb-4860-bc52-5c9c6e52b9d3,f4093daf-b020-4894-b8ef-4bee32e020f9,offer_signed,2026-05-04T23:13:25Z,candidate,"{""method"": ""aadhaar_otp""}"
1b2247d7-250d-42d8-b8f9-102b792605aa,d99b9a8e-5473-4b5a-859b-e37675efd6d4,offer_generated,2026-06-22T07:47:40Z,system,"{""trigger"": ""hr_ops_approval""}"
b04f39aa-4273-4630-ad0f-2bcde409c4fb,d99b9a8e-5473-4b5a-859b-e37675efd6d4,offer_sent,2026-06-22T09:36:40Z,system,"{""channel"": ""email"", ""provider"": ""sendgrid""}"
ed299769-e1ff-4580-b620-0d08cca4760c,d99b9a8e-5473-4b5a-859b-e37675efd6d4,offer_opened,2026-06-23T04:02:40Z,candidate,"{""device"": ""tablet"", ""ip_hash"": ""9da32521c296c362""}"
5da7855f-44a4-4ed6-aaed-e687b9c77a39,3675c6b9-e6d5-4551-99ab-56eb45ec32a1,offer_generated,2026-06-20T13:55:06Z,system,"{""trigger"": ""hr_ops_approval""}"
e3a27450-0c6e-445f-84d9-aea73ec812a6,3675c6b9-e6d5-4551-99ab-56eb45ec32a1,offer_sent,2026-06-20T15:49:06Z,system,"{""channel"": ""email"", ""provider"": ""sendgrid""}"
bc48c5bf-6834-44bc-9222-dc1f8805e870,3675c6b9-e6d5-4551-99ab-56eb45ec32a1,offer_opened,2026-06-21T09:07:06Z,candidate,"{""device"": ""tablet"", ""ip_hash"": ""d39b8c3409d9bbc0""}"
da54b6d2-0da5-4839-8447-3d298432888e,c05a9d07-e9b3-45bb-8c25-2263d03ff8c9,offer_generated,2026-06-16T13:37:11Z,system,"{""trigger"": ""hr_ops_approval""}"
3b88ffe2-e373-432c-8bef-8b64de25092f,af64097c-e3d2-4014-a595-3b7f3abeba98,offer_generated,2026-06-07T16:09:25Z,system,"{""trigger"": ""hr_ops_approval""}"
75b511fb-7a97-414e-a1e5-21b3fc02e648,af64097c-e3d2-4014-a595-3b7f3abeba98,offer_sent,2026-06-07T16:30:25Z,system,"{""channel"": ""email"", ""provider"": ""sendgrid""}"
6ff53d88-f2fa-4066-800a-21943790f3e4,af64097c-e3d2-4014-a595-3b7f3abeba98,offer_opened,2026-06-07T19:20:25Z,candidate,"{""device"": ""tablet"", ""ip_hash"": ""b24d93fff074e8e1""}"
4455be0e-38c8-44df-b9df-2cffbf9f13f4,af64097c-e3d2-4014-a595-3b7f3abeba98,offer_signed,2026-06-08T02:26:25Z,candidate,"{""method"": ""aadhaar_otp""}"
ea1f2d0a-cc39-471f-8962-f77f8238befe,c640d630-3da3-4c58-8a36-9e1d071a8026,offer_generated,2026-06-19T19:06:29Z,system,"{""trigger"": ""hr_ops_approval""}"
8d1b17ef-1ba5-4ad0-98d3-83bc8cf9250d,c640d630-3da3-4c58-8a36-9e1d071a8026,offer_sent,2026-06-19T20:01:29Z,system,"{""channel"": ""email"", ""provider"": ""sendgrid""}"
3995612d-3055-4433-a080-51d61ef5d7b0,c640d630-3da3-4c58-8a36-9e1d071a8026,offer_opened,2026-06-20T05:36:29Z,candidate,"{""device"": ""tablet"", ""ip_hash"": ""93243a35c44cb8fc""}"
bec3f1dc-2637-4692-a27b-2f82bf002468,c640d630-3da3-4c58-8a36-9e1d071a8026,offer_signed,2026-06-20T13:08:29Z,candidate,"{""method"": ""aadhaar_otp""}"
b6b3bef4-16ce-46ec-a6b5-621e5d28b469,56efd434-11b7-49ff-858c-70bb88477ee8,offer_generated,2026-06-17T07:42:32Z,system,"{""trigger"": ""hr_ops_approval""}"
f2d888af-09bc-4443-8447-96dad6247b72,56efd434-11b7-49ff-858c-70bb88477ee8,offer_sent,2026-06-17T08:05:32Z,system,"{""channel"": ""email"", ""provider"": ""sendgrid""}"
a136d8fa-8a81-43f1-b69e-0d902e3e1a5a,56efd434-11b7-49ff-858c-70bb88477ee8,offer_opened,2026-06-18T04:08:32Z,candidate,"{""device"": ""mobile"", ""ip_hash"": ""bd12c61b2adb9eec""}"
83754957-27dc-486b-920e-48e7c33a516d,7e46f172-7ebc-481d-b470-494ed7016483,offer_generated,2026-04-05T00:31:59Z,system,"{""trigger"": ""hr_ops_approval""}"
8f3aa4c6-b3c3-4724-a775-c4568799b07a,7e46f172-7ebc-481d-b470-494ed7016483,offer_sent,2026-04-05T01:20:59Z,system,"{""channel"": ""email"", ""provider"": ""sendgrid""}"
b0a4567f-c6ec-4047-b433-9f191e832c1a,d7c0cb2a-9598-421c-9b4d-3ccda9b78b3e,offer_generated,2026-05-03T16:59:10Z,system,"{""trigger"": ""hr_ops_approval""}"
744eb2b2-c0f9-4ec9-98b1-efbc61c0f6cd,d7c0cb2a-9598-421c-9b4d-3ccda9b78b3e,offer_sent,2026-05-03T17:08:10Z,system,"{""channel"": ""email"", ""provider"": ""sendgrid""}"
a3551663-c7c6-42a8-8ff8-e5845d8bf45e,d7c0cb2a-9598-421c-9b4d-3ccda9b78b3e,offer_opened,2026-05-04T07:03:10Z,candidate,"{""device"": ""mobile"", ""ip_hash"": ""2e9c265cda0fa753""}"
1c8398c9-7bcf-4945-a4bf-5288f8f74c17,d7c0cb2a-9598-421c-9b4d-3ccda9b78b3e,offer_signed,2026-05-04T12:56:10Z,candidate,"{""method"": ""aadhaar_otp""}"
67b133ec-b806-4123-affa-c1f63e09440a,d17ac729-55d4-43e0-afe2-ed5c0cf2b189,offer_generated,2026-06-23T11:02:26Z,system,"{""trigger"": ""hr_ops_approval""}"
bbf3904c-ede0-45b3-9a6c-a21faa019976,d17ac729-55d4-43e0-afe2-ed5c0cf2b189,offer_sent,2026-06-23T11:41:26Z,system,"{""channel"": ""email"", ""provider"": ""sendgrid""}"
0884fc2f-a396-4174-a4c7-fe58b8ea639d,fc69603f-50bb-4641-9a79-3a9d46b63945,offer_generated,2026-05-29T01:19:57Z,system,"{""trigger"": ""hr_ops_approval""}"
0cbd205a-226f-4146-bbb9-132a892adaa6,fc69603f-50bb-4641-9a79-3a9d46b63945,offer_sent,2026-05-29T02:26:57Z,system,"{""channel"": ""email"", ""provider"": ""sendgrid""}"
fdedd1c8-839a-4535-aec4-e01b6957163b,f6afc541-a705-41cd-b3ec-4fff591a5971,offer_generated,2026-06-15T04:45:21Z,system,"{""trigger"": ""hr_ops_approval""}"
d861a880-0998-4d3f-8bea-7923ffd95017,f6afc541-a705-41cd-b3ec-4fff591a5971,offer_sent,2026-06-15T06:25:21Z,system,"{""channel"": ""email"", ""provider"": ""sendgrid""}"
2571c162-f80f-4c59-b583-93774bbf6677,f6afc541-a705-41cd-b3ec-4fff591a5971,offer_opened,2026-06-15T17:32:21Z,candidate,"{""device"": ""desktop"", ""ip_hash"": ""feaa49d866d86553""}"
948ec7b7-781d-466b-bfdf-c39fb6f4467f,dd0f07d8-1bb0-45d6-87ff-9615f7baf809,offer_generated,2026-06-07T17:19:16Z,system,"{""trigger"": ""hr_ops_approval""}"
d593d365-b60c-41b0-91a5-10c127213c3a,dd0f07d8-1bb0-45d6-87ff-9615f7baf809,offer_sent,2026-06-07T18:16:16Z,system,"{""channel"": ""email"", ""provider"": ""sendgrid""}"
80423b03-3c19-46a1-bf30-6ebdbc4ed662,dd0f07d8-1bb0-45d6-87ff-9615f7baf809,offer_opened,2026-06-08T12:03:16Z,candidate,"{""device"": ""desktop"", ""ip_hash"": ""bbf8ee86896fdf6b""}"
d36e4803-a562-4a47-a163-af45e3d62524,95d1f6a5-b7ae-49d9-b4bb-9de91d4ea5b5,offer_generated,2026-04-20T08:28:49Z,system,"{""trigger"": ""hr_ops_approval""}"
dd25a723-ba9f-4267-906b-2d2d65a61169,95d1f6a5-b7ae-49d9-b4bb-9de91d4ea5b5,offer_sent,2026-04-20T08:50:49Z,system,"{""channel"": ""email"", ""provider"": ""sendgrid""}"
2d568bbb-2a16-4fea-9ad3-03c30d7c5245,95d1f6a5-b7ae-49d9-b4bb-9de91d4ea5b5,offer_opened,2026-04-21T02:53:49Z,candidate,"{""device"": ""tablet"", ""ip_hash"": ""97c0e22d966a9170""}"
f52bb83e-dde0-40c0-98ab-78023dc4ed7d,95d1f6a5-b7ae-49d9-b4bb-9de91d4ea5b5,offer_signed,2026-04-21T04:36:49Z,candidate,"{""method"": ""aadhaar_otp""}"
5c8d12a0-c264-49b1-ab04-37dffa162893,16efe788-5b00-46ab-8745-6f5c9b6db39f,offer_generated,2026-05-24T06:09:43Z,system,"{""trigger"": ""hr_ops_approval""}"
0429ed16-e7b9-45ad-9884-dee7a9bd2bfe,16efe788-5b00-46ab-8745-6f5c9b6db39f,offer_sent,2026-05-24T06:49:43Z,system,"{""channel"": ""email"", ""provider"": ""sendgrid""}"
32ff5411-4ae2-48d0-b704-f3b60c02fc61,16efe788-5b00-46ab-8745-6f5c9b6db39f,offer_opened,2026-05-24T22:49:43Z,candidate,"{""device"": ""tablet"", ""ip_hash"": ""17ad78960d041233""}"
e9bed0f6-ece5-477a-b4d1-607db657fef8,16efe788-5b00-46ab-8745-6f5c9b6db39f,offer_signed,2026-05-25T06:46:43Z,candidate,"{""method"": ""aadhaar_otp""}"
79370c77-28d5-4b2c-8e42-ca6c235d3be5,165fe456-d9f2-4be7-a166-7b0f0aaa0c7d,offer_generated,2026-06-11T00:05:49Z,system,"{""trigger"": ""hr_ops_approval""}"
02edb4dd-1fe5-44cd-8489-b5ae027ab52f,61006120-75ea-4fc5-ac24-159bd7f08666,offer_generated,2026-05-25T06:53:50Z,system,"{""trigger"": ""hr_ops_approval""}"
f665fe59-ffd9-4ab4-a861-0dc6a1c39797,61006120-75ea-4fc5-ac24-159bd7f08666,offer_sent,2026-05-25T08:45:50Z,system,"{""channel"": ""email"", ""provider"": ""sendgrid""}"
c53eacf5-8015-416a-b47a-07b2d2331105,f9efa000-30b1-46b5-9622-847eeb770653,offer_generated,2026-05-31T13:38:13Z,system,"{""trigger"": ""hr_ops_approval""}"
a8eff3cd-9276-4e9c-97de-dc8498de2345,f9efa000-30b1-46b5-9622-847eeb770653,offer_sent,2026-05-31T13:49:13Z,system,"{""channel"": ""email"", ""provider"": ""sendgrid""}"
90100092-50e0-45dd-b9c7-a9baefb51f69,f9efa000-30b1-46b5-9622-847eeb770653,offer_opened,2026-06-01T09:30:13Z,candidate,"{""device"": ""mobile"", ""ip_hash"": ""4c47a09ea5c3ac02""}"
7e05815d-d898-4d8f-bbce-56ddb731d75a,6c16387a-c571-4d0f-8b7c-15c184f12bc7,offer_generated,2026-04-25T23:35:18Z,system,"{""trigger"": ""hr_ops_approval""}"
26b53ebd-aadc-4a97-b1d3-07799166aad9,6c16387a-c571-4d0f-8b7c-15c184f12bc7,offer_sent,2026-04-25T23:42:18Z,system,"{""channel"": ""email"", ""provider"": ""sendgrid""}"
4c6812d7-0635-4d7b-88ff-783d6418d88b,74fced05-6aab-4f43-9684-bd0616f12dc5,offer_generated,2026-05-13T05:10:13Z,system,"{""trigger"": ""hr_ops_approval""}"
97fc3035-3908-45b3-b938-4130f3b407d1,74fced05-6aab-4f43-9684-bd0616f12dc5,offer_sent,2026-05-13T06:37:13Z,system,"{""channel"": ""email"", ""provider"": ""sendgrid""}"
18a5f7d3-2e82-4315-94c6-400007648dca,74fced05-6aab-4f43-9684-bd0616f12dc5,offer_opened,2026-05-13T07:04:13Z,candidate,"{""device"": ""mobile"", ""ip_hash"": ""9e07b4a75c54a9b6""}"
9862b4de-2804-494a-940b-92066b26d247,74fced05-6aab-4f43-9684-bd0616f12dc5,offer_signed,2026-05-13T14:01:13Z,candidate,"{""method"": ""aadhaar_otp""}"
12a6a8cd-01c3-4e81-87ec-e0775b645b1c,1414492e-d1c4-4db4-bcad-a11c1b2b7c03,offer_generated,2026-04-02T07:16:13Z,system,"{""trigger"": ""hr_ops_approval""}"
7e0fe5f6-53b5-42ca-b886-526145ec5431,1414492e-d1c4-4db4-bcad-a11c1b2b7c03,offer_sent,2026-04-02T08:05:13Z,system,"{""channel"": ""email"", ""provider"": ""sendgrid""}"
